Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B365CA,SeasonInt
Brazil,Serie A,2021,06/06/2021,22:15,Palmeiras,Chapecoense-SC,3.0,1.0,H,1.38,4.68,10.19,1.41,5.08,10.29,1.37,4.51,8.91,,,,,,,2021
Brazil,Serie A,2021,07/06/2021,00:30,Sport Recife,Atletico-MG,0.0,1.0,A,4.49,3.44,1.92,4.75,3.5,2.01,4.23,3.33,1.9,,,,,,,2021
Brazil,Serie A,2021,12/06/2021,23:00,Palmeiras,Corinthians,1.0,1.0,D,1.89,3.36,4.8,1.99,3.55,5.0,1.88,3.3,4.36,,,,,,,2021
Brazil,Serie A,2021,12/06/2021,23:00,Santos,Juventude,0.0,0.0,D,1.65,3.85,5.82,1.68,4.0,6.32,1.63,3.73,5.51,,,,,,,2021
Brazil,Serie A,2021,13/06/2021,20:00,Atletico-MG,Sao Paulo,1.0,0.0,H,2.17,3.23,3.78,2.22,3.37,3.83,2.12,3.19,3.6,,,,,,,2021
Brazil,Serie A,2021,13/06/2021,20:00,Flamengo RJ,America MG,2.0,0.0,H,1.52,4.14,7.26,1.53,4.3,7.5,1.5,4.07,6.71,,,,,,,2021
Brazil,Serie A,2021,13/06/2021,20:00,Gremio,Athletico-PR,0.0,1.0,A,1.88,3.27,5.04,1.9,3.5,5.14,1.83,3.25,4.78,,,,,,,2021
Brazil,Serie A,2021,14/06/2021,00:30,Bahia,Internacional,0.0,1.0,A,2.61,3.32,2.86,2.7,3.32,2.94,2.54,3.19,2.8,,,,,,,2021
Brazil,Serie A,2021,14/06/2021,00:30,Bragantino,Fluminense,2.0,2.0,D,2.0,3.32,4.29,2.08,3.45,4.3,1.99,3.26,3.94,,,,,,,2021
Brazil,Serie A,2021,14/06/2021,00:30,Chapecoense-SC,Ceara,0.0,0.0,D,3.36,3.11,2.42,3.56,3.26,2.45,3.22,3.04,2.37,,,,,,,2021
Brazil,Serie A,2021,14/06/2021,00:30,Fortaleza,Sport Recife,1.0,0.0,H,1.7,3.55,5.92,1.74,3.79,6.1,1.68,3.45,5.62,,,,,,,2021
Brazil,Serie A,2021,16/06/2021,23:00,Internacional,Atletico-MG,0.0,1.0,A,2.54,3.2,3.05,2.63,3.3,3.12,2.5,3.12,2.88,,,,,,,2021
Brazil,Serie A,2021,16/06/2021,23:00,Sao Paulo,Chapecoense-SC,1.0,1.0,D,1.36,5.26,9.07,1.38,5.26,9.86,1.35,4.88,8.64,,,,,,,2021
Brazil,Serie A,2021,17/06/2021,00:30,Corinthians,Bragantino,1.0,2.0,A,2.57,3.03,3.18,2.68,3.13,3.29,2.51,2.95,3.07,,,,,,,2021
Brazil,Serie A,2021,17/06/2021,01:30,Juventude,Palmeiras,0.0,3.0,A,5.22,3.45,1.8,5.79,3.6,1.85,5.0,3.39,1.76,,,,,,,2021
Brazil,Serie A,2021,17/06/2021,20:00,America MG,Cuiaba,0.0,0.0,D,2.01,3.1,4.63,2.06,3.28,4.7,1.97,3.07,4.37,,,,,,,2021
Brazil,Serie A,2021,17/06/2021,20:00,Ceara,Bahia,1.0,2.0,A,2.55,3.14,3.11,2.58,3.18,3.15,2.48,3.04,3.02,,,,,,,2021
Brazil,Serie A,2021,17/06/2021,23:00,Atletico GO,Fortaleza,0.0,0.0,D,2.59,2.86,3.37,2.6,3.1,3.42,2.51,2.82,3.22,,,,,,,2021
Brazil,Serie A,2021,17/06/2021,23:00,Fluminense,Santos,1.0,0.0,H,2.13,3.2,3.98,2.16,3.4,4.1,2.07,3.12,3.86,,,,,,,2021
Brazil,Serie A,2021,17/06/2021,23:00,Sport Recife,Gremio,1.0,0.0,H,4.71,3.55,1.85,5.0,3.57,1.93,4.45,3.39,1.84,,,,,,,2021
Brazil,Serie A,2021,20/06/2021,01:00,Flamengo RJ,Bragantino,2.0,3.0,A,1.64,4.01,5.64,1.68,4.01,6.0,1.63,3.78,5.33,,,,,,,2021
Brazil,Serie A,2021,20/06/2021,15:00,Palmeiras,America MG,2.0,1.0,H,1.61,3.83,6.41,1.66,4.0,6.6,1.58,3.73,6.08,,,,,,,2021
Brazil,Serie A,2021,20/06/2021,20:00,Bahia,Corinthians,0.0,0.0,D,2.44,3.11,3.32,2.46,3.16,3.5,2.34,3.04,3.27,,,,,,,2021
Brazil,Serie A,2021,20/06/2021,20:00,Internacional,Ceara,1.0,1.0,D,1.67,3.66,6.12,1.72,3.74,6.12,1.67,3.54,5.44,,,,,,,2021
Brazil,Serie A,2021,20/06/2021,22:15,Athletico-PR,Atletico GO,2.0,1.0,H,2.04,3.12,4.47,2.07,3.25,4.58,2.02,2.99,4.29,,,,,,,2021
Brazil,Serie A,2021,20/06/2021,22:15,Fortaleza,Fluminense,1.0,1.0,D,2.39,2.97,3.59,2.4,3.08,3.7,2.33,2.94,3.4,,,,,,,2021
Brazil,Serie A,2021,20/06/2021,22:15,Santos,Sao Paulo,2.0,0.0,H,3.27,3.21,2.41,3.27,3.21,2.5,3.06,3.09,2.41,,,,,,,2021
Brazil,Serie A,2021,21/06/2021,00:30,Juventude,Sport Recife,1.0,0.0,H,2.48,2.97,3.41,2.55,3.1,3.49,2.42,2.93,3.21,,,,,,,2021
Brazil,Serie A,2021,22/06/2021,00:00,Atletico-MG,Chapecoense-SC,1.0,1.0,D,1.29,5.79,10.78,1.31,6.03,11.93,1.28,5.43,10.08,,,,,,,2021
Brazil,Serie A,2021,23/06/2021,23:00,Atletico GO,Fluminense,1.0,0.0,H,2.95,2.89,2.87,3.0,3.1,2.97,2.78,2.86,2.81,,,,,,,2021
Brazil,Serie A,2021,23/06/2021,23:00,Bragantino,Palmeiras,3.0,1.0,H,2.64,3.22,2.91,2.65,3.36,2.95,2.55,3.15,2.81,,,,,,,2021
Brazil,Serie A,2021,23/06/2021,23:00,Flamengo RJ,Fortaleza,2.0,1.0,H,1.45,4.38,8.22,1.49,4.5,8.23,1.44,4.23,7.42,,,,,,,2021
Brazil,Serie A,2021,23/06/2021,23:00,Sao Paulo,Cuiaba,2.0,2.0,D,1.55,3.88,7.4,1.6,4.0,7.66,1.53,3.81,6.92,,,,,,,2021
Brazil,Serie A,2021,24/06/2021,20:00,America MG,Juventude,1.0,1.0,D,1.84,3.23,5.46,1.85,3.41,6.0,1.77,3.23,5.25,,,,,,,2021
Brazil,Serie A,2021,24/06/2021,23:00,Ceara,Atletico-MG,2.0,1.0,H,3.38,3.32,2.29,3.51,3.35,2.34,3.24,3.19,2.26,,,,,,,2021
Brazil,Serie A,2021,24/06/2021,23:00,Chapecoense-SC,Internacional,1.0,2.0,A,4.49,3.27,1.97,4.69,3.48,2.0,4.22,3.19,1.94,,,,,,,2021
Brazil,Serie A,2021,24/06/2021,23:00,Corinthians,Sport Recife,2.0,1.0,H,1.74,3.5,5.73,1.79,3.5,5.9,1.73,3.37,5.31,,,,,,,2021
Brazil,Serie A,2021,25/06/2021,01:30,Bahia,Athletico-PR,2.0,1.0,H,2.77,2.97,2.99,2.8,3.0,3.25,2.61,2.86,3.02,,,,,,,2021
Brazil,Serie A,2021,25/06/2021,01:30,Gremio,Santos,2.0,2.0,D,2.08,3.11,4.32,2.13,3.25,4.32,2.04,3.07,4.03,,,,,,,2021
Brazil,Serie A,2021,27/06/2021,15:00,Juventude,Flamengo RJ,1.0,0.0,H,7.72,4.14,1.5,8.47,4.5,1.52,7.16,4.07,1.47,,,,,,,2021
Brazil,Serie A,2021,27/06/2021,20:00,Fluminense,Corinthians,1.0,1.0,D,2.59,2.86,3.37,2.63,3.1,3.6,2.5,2.8,3.25,,,,,,,2021
Brazil,Serie A,2021,28/06/2021,00:00,Athletico-PR,Chapecoense-SC,2.0,2.0,D,1.58,3.64,7.66,1.63,3.85,8.12,1.56,3.62,6.84,,,,,,,2021
Brazil,Serie A,2021,28/06/2021,00:00,Gremio,Fortaleza,0.0,0.0,D,2.01,3.19,4.49,2.07,3.27,4.6,1.96,3.15,4.23,,,,,,,2021
Brazil,Serie A,2021,28/06/2021,00:00,Palmeiras,Bahia,3.0,2.0,H,1.65,3.81,6.02,1.67,3.91,7.0,1.62,3.74,5.58,,,,,,,2021
Brazil,Serie A,2021,28/06/2021,00:30,America MG,Internacional,1.0,1.0,D,2.84,3.01,2.87,2.85,3.1,2.95,2.75,2.93,2.79,,,,,,,2021
Brazil,Serie A,2021,28/06/2021,00:30,Ceara,Sao Paulo,1.0,1.0,D,2.77,3.11,2.86,2.81,3.22,2.88,2.72,3.04,2.72,,,,,,,2021
Brazil,Serie A,2021,28/06/2021,00:30,Santos,Atletico-MG,2.0,0.0,H,3.0,3.14,2.63,3.0,3.32,2.65,2.86,3.13,2.53,,,,,,,2021
Brazil,Serie A,2021,28/06/2021,00:30,Sport Recife,Cuiaba,0.0,0.0,D,2.38,2.96,3.63,2.4,3.1,3.67,2.33,2.92,3.45,,,,,,,2021
Brazil,Serie A,2021,29/06/2021,00:00,Atletico GO,Bragantino,0.0,1.0,A,3.53,3.27,2.25,3.6,3.32,2.28,3.33,3.21,2.21,,,,,,,2021
Brazil,Serie A,2021,30/06/2021,20:00,Fluminense,Athletico-PR,1.0,4.0,A,2.51,2.95,3.37,2.56,3.07,3.42,2.44,2.9,3.22,,,,,,,2021
Brazil,Serie A,2021,30/06/2021,20:00,Fortaleza,Chapecoense-SC,3.0,2.0,H,1.54,4.06,7.12,1.55,4.3,7.5,1.5,3.99,6.78,,,,,,,2021
Brazil,Serie A,2021,30/06/2021,23:00,Bahia,America MG,3.0,4.0,A,2.18,3.15,3.86,2.2,3.32,3.92,2.12,3.11,3.69,,,,,,,2021
Brazil,Serie A,2021,30/06/2021,23:00,Internacional,Palmeiras,1.0,2.0,A,2.65,3.12,2.98,2.7,3.25,3.04,2.58,3.1,2.84,,,,,,,2021
Brazil,Serie A,2021,01/07/2021,00:30,Santos,Sport Recife,0.0,0.0,D,1.71,3.4,6.31,1.73,3.54,6.38,1.67,3.36,5.89,,,,,,,2021
Brazil,Serie A,2021,01/07/2021,01:30,Corinthians,Sao Paulo,0.0,0.0,D,3.28,2.92,2.6,3.45,3.1,2.65,3.12,2.83,2.57,,,,,,,2021
Brazil,Serie A,2021,01/07/2021,01:30,Juventude,Gremio,2.0,0.0,H,4.76,3.16,1.97,4.9,3.4,2.02,4.49,3.14,1.91,,,,,,,2021
Brazil,Serie A,2021,01/07/2021,20:00,Bragantino,Ceara,0.0,0.0,D,1.64,3.92,5.86,1.67,4.0,6.01,1.62,3.79,5.47,,,,,,,2021
Brazil,Serie A,2021,01/07/2021,23:00,Atletico-MG,Atletico GO,4.0,1.0,H,1.76,3.51,5.43,1.82,3.55,5.55,1.75,3.36,5.17,,,,,,,2021
Brazil,Serie A,2021,02/07/2021,00:00,Cuiaba,Flamengo RJ,0.0,2.0,A,6.51,3.86,1.6,6.74,4.0,1.65,5.95,3.76,1.59,,,,,,,2021
Brazil,Serie A,2021,03/07/2021,23:00,America MG,Santos,2.0,0.0,H,2.26,3.18,3.63,2.3,3.3,3.7,2.21,3.09,3.47,,,,,,,2021
Brazil,Serie A,2021,03/07/2021,23:00,Athletico-PR,Fortaleza,2.0,1.0,H,2.1,3.18,4.1,2.17,3.28,4.17,2.09,3.09,3.84,,,,,,,2021
Brazil,Serie A,2021,04/07/2021,01:00,Corinthians,Internacional,1.0,1.0,D,2.54,2.92,3.37,2.54,3.13,3.45,2.44,2.93,3.22,,,,,,,2021
Brazil,Serie A,2021,04/07/2021,15:00,Chapecoense-SC,Bahia,0.0,2.0,A,3.26,3.25,2.39,3.4,3.4,2.42,3.17,3.2,2.3,,,,,,,2021
Brazil,Serie A,2021,04/07/2021,20:00,Flamengo RJ,Fluminense,0.0,1.0,A,1.78,3.56,5.23,1.82,3.57,5.7,1.75,3.44,4.96,,,,,,,2021
Brazil,Serie A,2021,04/07/2021,20:00,Sport Recife,Palmeiras,0.0,1.0,A,4.44,3.38,1.95,4.88,3.5,1.96,4.31,3.37,1.87,,,,,,,2021
Brazil,Serie A,2021,04/07/2021,22:15,Ceara,Juventude,2.0,0.0,H,1.93,3.22,4.85,1.99,3.4,4.9,1.89,3.21,4.54,,,,,,,2021
Brazil,Serie A,2021,04/07/2021,22:15,Cuiaba,Atletico-MG,0.0,1.0,A,4.66,3.33,1.93,4.75,3.33,1.95,4.47,3.24,1.89,,,,,,,2021
Brazil,Serie A,2021,04/07/2021,22:15,Sao Paulo,Bragantino,1.0,2.0,A,2.27,3.16,3.63,2.4,3.16,3.72,2.27,3.05,3.39,,,,,,,2021
Brazil,Serie A,2021,05/07/2021,00:30,Gremio,Atletico GO,0.0,1.0,A,1.54,4.18,6.71,1.61,4.2,7.2,1.53,3.96,6.41,,,,,,,2021
Brazil,Serie A,2021,06/07/2021,23:30,Santos,Athletico-PR,2.0,1.0,H,2.7,3.08,2.96,2.73,3.16,3.02,2.62,3.0,2.85,,,,,,,2021
Brazil,Serie A,2021,07/07/2021,22:00,Bahia,Juventude,1.0,0.0,H,1.79,3.42,5.43,1.81,3.65,5.6,1.74,3.42,5.05,,,,,,,2021
Brazil,Serie A,2021,07/07/2021,22:00,Bragantino,Cuiaba,1.0,1.0,D,1.66,3.67,6.17,1.69,4.0,6.75,1.62,3.63,5.84,,,,,,,2021
Brazil,Serie A,2021,07/07/2021,22:00,Fortaleza,America MG,4.0,0.0,H,1.87,3.47,4.72,1.91,3.53,4.9,1.83,3.35,4.54,,,,,,,2021
Brazil,Serie A,2021,07/07/2021,23:00,Atletico-MG,Flamengo RJ,2.0,1.0,H,3.14,3.12,2.53,3.2,3.41,2.53,2.98,3.15,2.43,,,,,,,2021
Brazil,Serie A,2021,07/07/2021,23:00,Palmeiras,Gremio,2.0,0.0,H,2.04,3.38,4.04,2.06,3.5,4.38,1.99,3.33,3.87,,,,,,,2021
Brazil,Serie A,2021,07/07/2021,23:15,Atletico GO,Sport Recife,1.0,1.0,D,1.97,3.13,4.78,2.02,3.34,4.9,1.92,3.1,4.59,,,,,,,2021
Brazil,Serie A,2021,08/07/2021,01:30,Fluminense,Ceara,0.0,0.0,D,2.3,2.99,3.78,2.34,3.1,3.78,2.24,2.95,3.57,,,,,,,2021
Brazil,Serie A,2021,08/07/2021,01:30,Internacional,Sao Paulo,0.0,2.0,A,2.85,3.08,2.8,2.87,3.19,2.87,2.78,3.0,2.7,,,,,,,2021
Brazil,Serie A,2021,09/07/2021,01:00,Chapecoense-SC,Corinthians,0.0,1.0,A,4.49,3.17,2.01,4.53,3.25,2.04,4.23,3.1,1.98,,,,,,,2021
Brazil,Serie A,2021,10/07/2021,20:30,Gremio,Internacional,0.0,0.0,D,2.39,3.06,3.48,2.46,3.2,3.51,2.32,3.03,3.34,,,,,,,2021
Brazil,Serie A,2021,10/07/2021,20:30,Palmeiras,Santos,3.0,2.0,H,1.54,4.08,6.98,1.6,4.2,7.72,1.53,4.0,6.46,,,,,,,2021
Brazil,Serie A,2021,10/07/2021,21:30,Athletico-PR,Bragantino,2.0,2.0,D,2.6,3.3,2.9,2.71,3.4,3.05,2.55,3.18,2.83,,,,,,,2021
Brazil,Serie A,2021,10/07/2021,23:00,America MG,Atletico-MG,0.0,1.0,A,4.12,3.38,2.01,4.2,3.38,2.06,4.01,3.23,1.99,,,,,,,2021
Brazil,Serie A,2021,10/07/2021,23:00,Sao Paulo,Bahia,1.0,0.0,H,1.95,3.31,4.54,1.99,3.63,4.6,1.9,3.31,4.28,,,,,,,2021
Brazil,Serie A,2021,10/07/2021,23:00,Sport Recife,Fluminense,1.0,2.0,A,2.81,2.93,2.97,3.06,3.0,3.01,2.75,2.83,2.9,,,,,,,2021
Brazil,Serie A,2021,11/07/2021,15:00,Juventude,Atletico GO,1.0,1.0,D,2.58,2.95,3.27,2.72,3.1,3.35,2.55,2.85,3.15,,,,,,,2021
Brazil,Serie A,2021,11/07/2021,22:15,Cuiaba,Ceara,2.0,2.0,D,2.92,2.94,2.86,3.16,3.0,2.93,2.87,2.83,2.79,,,,,,,2021
Brazil,Serie A,2021,11/07/2021,22:15,Flamengo RJ,Chapecoense-SC,2.0,1.0,H,1.2,6.54,18.35,1.22,7.0,21.0,1.2,6.41,15.15,,,,,,,2021
Brazil,Serie A,2021,12/07/2021,00:30,Fortaleza,Corinthians,1.0,0.0,H,2.41,2.96,3.56,2.44,3.16,3.6,2.32,2.95,3.41,,,,,,,2021
Brazil,Serie A,2021,17/07/2021,21:00,Ceara,Athletico-PR,1.0,0.0,H,2.08,3.2,4.17,2.15,3.42,4.23,2.04,3.18,3.9,,,,,,,2021
Brazil,Serie A,2021,17/07/2021,21:00,Sao Paulo,Fortaleza,0.0,1.0,A,2.15,3.11,4.07,2.25,3.14,4.23,2.12,3.0,3.84,,,,,,,2021
Brazil,Serie A,2021,17/07/2021,23:00,Corinthians,Atletico-MG,1.0,2.0,A,2.72,3.03,2.98,2.83,3.2,3.1,2.67,2.94,2.88,,,,,,,2021
Brazil,Serie A,2021,18/07/2021,01:00,Fluminense,Gremio,0.0,1.0,A,2.72,3.02,2.99,2.72,3.1,3.34,2.62,2.96,2.92,,,,,,,2021
Brazil,Serie A,2021,18/07/2021,15:00,Chapecoense-SC,Cuiaba,2.0,3.0,A,2.56,3.01,3.23,2.63,3.1,3.39,2.54,2.91,3.06,,,,,,,2021
Brazil,Serie A,2021,18/07/2021,20:00,Atletico GO,Palmeiras,0.0,3.0,A,4.31,3.39,1.97,4.62,3.75,2.01,4.11,3.32,1.93,,,,,,,2021
Brazil,Serie A,2021,18/07/2021,22:15,Bahia,Flamengo RJ,0.0,5.0,A,5.44,3.94,1.67,5.44,4.1,1.71,5.08,3.84,1.65,,,,,,,2021
Brazil,Serie A,2021,19/07/2021,00:30,Bragantino,Santos,2.0,2.0,D,1.91,3.63,4.25,1.93,3.69,4.7,1.86,3.49,4.18,,,,,,,2021
Brazil,Serie A,2021,19/07/2021,00:30,Internacional,Juventude,1.0,0.0,H,1.78,3.33,5.72,1.8,3.56,6.0,1.72,3.33,5.53,,,,,,,2021
Brazil,Serie A,2021,20/07/2021,00:00,America MG,Sport Recife,0.0,1.0,A,1.77,3.37,5.75,1.83,3.49,6.02,1.75,3.28,5.43,,,,,,,2021
Brazil,Serie A,2021,21/07/2021,23:00,Cuiaba,Atletico GO,2.0,1.0,H,2.58,2.97,3.24,2.72,3.0,3.33,2.53,2.9,3.09,,,,,,,2021
Brazil,Serie A,2021,24/07/2021,21:00,Gremio,America MG,1.0,1.0,D,1.97,3.31,4.47,2.01,3.53,4.68,1.92,3.26,4.28,,,,,,,2021
Brazil,Serie A,2021,24/07/2021,23:00,Palmeiras,Fluminense,1.0,0.0,H,1.61,3.7,6.77,1.65,4.05,7.23,1.58,3.68,6.32,,,,,,,2021
Brazil,Serie A,2021,25/07/2021,15:00,Atletico-MG,Bahia,3.0,0.0,H,1.66,3.87,5.69,1.71,4.0,6.43,1.64,3.78,5.36,,,,,,,2021
Brazil,Serie A,2021,25/07/2021,20:00,Flamengo RJ,Sao Paulo,5.0,1.0,H,1.65,3.84,5.83,1.7,4.1,6.2,1.61,3.81,5.59,,,,,,,2021
Brazil,Serie A,2021,25/07/2021,20:00,Fortaleza,Bragantino,1.0,0.0,H,2.82,3.11,2.8,2.85,3.2,2.9,2.69,3.04,2.76,,,,,,,2021
Brazil,Serie A,2021,25/07/2021,22:15,Athletico-PR,Internacional,2.0,1.0,H,2.54,3.07,3.2,2.63,3.3,3.2,2.46,3.05,3.02,,,,,,,2021
Brazil,Serie A,2021,25/07/2021,22:15,Santos,Atletico GO,0.0,1.0,A,1.8,3.43,5.26,1.92,3.47,5.26,1.8,3.33,4.83,,,,,,,2021
Brazil,Serie A,2021,26/07/2021,00:30,Sport Recife,Ceara,0.0,0.0,D,3.63,2.87,2.44,3.84,3.1,2.58,3.43,2.87,2.36,,,,,,,2021
Brazil,Serie A,2021,26/07/2021,22:00,Juventude,Chapecoense-SC,1.0,0.0,H,2.24,3.0,3.94,2.28,3.1,4.44,2.2,2.92,3.78,,,,,,,2021
Brazil,Serie A,2021,27/07/2021,00:00,Cuiaba,Corinthians,1.0,2.0,A,3.16,2.84,2.75,3.32,2.9,2.81,3.09,2.77,2.65,,,,,,,2021
Brazil,Serie A,2021,31/07/2021,23:00,Sao Paulo,Palmeiras,0.0,0.0,D,2.91,3.08,2.75,3.2,3.1,2.81,2.86,2.93,2.69,,,,,,,2021
Brazil,Serie A,2021,01/08/2021,00:00,Internacional,Cuiaba,0.0,0.0,D,1.74,3.38,6.03,1.77,3.52,6.25,1.7,3.35,5.66,,,,,,,2021
Brazil,Serie A,2021,01/08/2021,01:00,Bragantino,Gremio,1.0,0.0,H,2.05,3.29,4.11,2.07,3.4,4.11,2.02,3.24,3.88,,,,,,,2021
Brazil,Serie A,2021,01/08/2021,20:00,Atletico-MG,Athletico-PR,2.0,0.0,H,1.69,3.66,5.78,1.78,3.92,5.95,1.68,3.57,5.39,,,,,,,2021
Brazil,Serie A,2021,01/08/2021,20:00,Corinthians,Flamengo RJ,1.0,3.0,A,5.18,3.83,1.71,5.55,3.93,1.78,4.87,3.67,1.71,,,,,,,2021
Brazil,Serie A,2021,01/08/2021,22:15,Bahia,Sport Recife,0.0,1.0,A,1.9,3.34,4.76,1.93,3.71,5.01,1.85,3.32,4.53,,,,,,,2021
Brazil,Serie A,2021,01/08/2021,22:15,Chapecoense-SC,Santos,0.0,1.0,A,3.82,3.32,2.12,3.86,3.4,2.21,3.55,3.23,2.12,,,,,,,2021
Brazil,Serie A,2021,02/08/2021,00:30,Atletico GO,America MG,1.0,1.0,D,2.56,3.05,3.18,2.58,3.18,3.2,2.5,2.99,3.05,,,,,,,2021
Brazil,Serie A,2021,02/08/2021,00:30,Ceara,Fortaleza,3.0,1.0,H,3.4,2.9,2.54,3.5,3.0,2.54,3.28,2.85,2.45,,,,,,,2021
Brazil,Serie A,2021,06/08/2021,23:00,Sport Recife,Bragantino,0.0,0.0,D,3.53,2.96,2.43,4.0,3.2,2.45,3.45,2.93,2.33,,,,,,,2021
Brazil,Serie A,2021,07/08/2021,22:00,Athletico-PR,Sao Paulo,1.0,2.0,A,2.91,3.05,2.77,2.94,3.1,2.81,2.82,2.97,2.69,,,,,,,2021
Brazil,Serie A,2021,08/08/2021,01:00,Cuiaba,Bahia,1.0,1.0,D,2.47,3.11,3.27,2.68,3.2,3.27,2.45,3.0,3.11,,,,,,,2021
Brazil,Serie A,2021,08/08/2021,01:00,Palmeiras,Fortaleza,2.0,3.0,A,1.71,3.61,5.71,1.83,3.61,5.71,1.72,3.45,5.23,,,,,,,2021
Brazil,Serie A,2021,08/08/2021,20:00,America MG,Fluminense,1.0,0.0,H,3.01,2.92,2.8,3.01,3.11,2.86,2.86,2.89,2.71,,,,,,,2021
Brazil,Serie A,2021,08/08/2021,20:00,Juventude,Atletico-MG,1.0,2.0,A,4.39,3.02,2.1,4.5,3.2,2.15,4.11,2.99,2.06,,,,,,,2021
Brazil,Serie A,2021,08/08/2021,20:00,Santos,Corinthians,0.0,0.0,D,2.73,2.95,3.05,2.88,3.1,3.14,2.67,2.91,2.91,,,,,,,2021
Brazil,Serie A,2021,08/08/2021,22:15,Ceara,Atletico GO,0.0,0.0,D,1.8,3.47,5.19,1.84,3.56,5.4,1.77,3.39,4.87,,,,,,,2021
Brazil,Serie A,2021,08/08/2021,22:15,Flamengo RJ,Internacional,0.0,4.0,A,1.46,4.4,7.91,1.53,4.7,8.64,1.46,4.28,6.96,,,,,,,2021
Brazil,Serie A,2021,10/08/2021,00:00,Gremio,Chapecoense-SC,2.0,1.0,H,1.5,3.95,8.55,1.51,4.2,8.7,1.47,3.92,7.78,,,,,,,2021
Brazil,Serie A,2021,14/08/2021,21:00,Bragantino,Juventude,1.0,2.0,A,1.95,3.19,4.75,1.98,3.45,5.5,1.9,3.17,4.44,,,,,,,2021
Brazil,Serie A,2021,14/08/2021,23:00,Atletico-MG,Palmeiras,2.0,0.0,H,2.07,3.36,3.94,2.2,3.48,4.0,2.06,3.22,3.69,,,,,,,2021
Brazil,Serie A,2021,15/08/2021,01:00,Sao Paulo,Gremio,2.0,1.0,H,2.49,2.87,3.53,2.51,3.17,3.53,2.36,2.87,3.39,,,,,,,2021
