Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,Referee,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2006-12-17,Man City,1,0,10,4,6,13,1,0,Tottenham,2,2,11,7,3,11,0,0,R Styles,A,A,20.0,25.0,13.0,9.0,0
2006-12-17,West Ham,1,0,10,4,1,25,3,0,Man United,0,0,19,11,11,10,2,0,P Dowd,H,D,14.0,44.0,18.0,1.0,2
2006-12-18,Fulham,2,2,11,6,5,19,0,0,Middlesbrough,1,0,16,10,6,16,0,0,M Dean,H,H,20.0,17.0,15.0,17.0,2
2006-12-23,Wigan,2,1,14,6,3,10,3,0,Chelsea,3,2,8,5,6,10,4,0,M Dean,A,A,22.0,42.0,12.0,2.0,0
2006-12-23,Reading,0,0,11,7,12,10,0,0,Everton,2,1,10,7,4,6,0,0,S Tanner,A,A,26.0,24.0,8.0,10.0,0
2006-12-23,Portsmouth,3,0,13,6,6,14,0,0,Sheffield United,1,1,11,6,3,6,2,0,G Poll,H,A,29.0,20.0,6.0,15.0,2
2006-12-23,Newcastle,3,3,12,9,5,12,1,0,Tottenham,1,1,17,6,5,18,1,0,A Wiley,H,H,22.0,28.0,12.0,7.0,2
2006-12-23,Middlesbrough,2,1,16,9,11,1,0,0,Charlton,0,0,8,6,4,9,1,0,R Styles,H,H,17.0,12.0,17.0,19.0,2
2006-12-23,Aston Villa,0,0,11,3,6,12,2,0,Man United,3,0,14,10,8,11,2,0,S Bennett,A,D,25.0,44.0,10.0,2.0,0
2006-12-23,Liverpool,2,0,15,10,7,10,0,0,Watford,0,0,7,4,6,17,0,0,P Dowd,H,D,31.0,11.0,4.0,20.0,2
2006-12-23,Fulham,0,0,11,7,2,17,1,0,West Ham,0,0,13,4,7,17,2,1,C Foy,D,D,23.0,17.0,12.0,18.0,1
2006-12-23,Arsenal,6,3,18,12,7,14,3,0,Blackburn,2,1,11,7,6,14,3,0,H Webb,H,H,30.0,19.0,5.0,17.0,2
2006-12-23,Man City,0,0,5,3,8,23,1,1,Bolton,2,2,9,3,2,16,3,0,M Riley,A,A,20.0,30.0,15.0,6.0,0
2006-12-26,Tottenham,2,0,12,10,4,12,1,0,Aston Villa,1,0,9,7,4,14,2,0,U Rennie,H,D,28.0,25.0,7.0,10.0,2
2006-12-26,West Ham,1,0,14,7,6,12,2,0,Portsmouth,2,2,12,6,4,13,1,0,M Atkinson,A,A,18.0,32.0,18.0,6.0,0
2006-12-26,Watford,1,1,6,3,7,11,2,0,Arsenal,2,1,16,8,5,6,0,0,M Dean,A,D,11.0,33.0,20.0,5.0,0
2006-12-26,Sheffield United,0,0,19,13,8,7,2,0,Man City,1,0,11,8,5,9,1,0,M Clattenburg,A,D,20.0,20.0,16.0,15.0,0
2006-12-26,Blackburn,1,0,8,4,3,13,3,0,Liverpool,0,0,18,12,5,6,2,0,R Styles,H,D,19.0,34.0,17.0,5.0,2
2006-12-26,Everton,0,0,10,4,12,12,2,0,Middlesbrough,0,0,7,2,2,17,1,0,P Dowd,D,D,27.0,20.0,8.0,16.0,1
2006-12-26,Chelsea,2,1,16,5,6,14,1,0,Reading,2,0,6,1,7,9,1,0,A Wiley,D,H,45.0,26.0,2.0,9.0,1
2006-12-26,Bolton,2,1,10,7,5,15,3,0,Newcastle,1,1,10,5,2,14,3,0,H Webb,H,D,33.0,25.0,6.0,11.0,2
2006-12-26,Man United,3,0,17,8,8,12,0,0,Wigan,1,0,6,3,1,14,0,0,M Riley,H,D,47.0,22.0,1.0,14.0,2
2006-12-27,Charlton,2,2,12,7,4,14,0,0,Fulham,2,1,15,9,9,15,0,0,G Poll,D,H,12.0,24.0,19.0,12.0,1
2006-12-30,West Ham,0,0,12,6,6,12,1,0,Man City,1,0,7,5,2,15,2,0,S Bennett,A,D,18.0,23.0,18.0,13.0,0
2006-12-30,Tottenham,0,0,9,3,2,5,0,0,Liverpool,1,1,10,5,3,21,0,0,M Halsey,A,A,31.0,34.0,7.0,6.0,0
2006-12-30,Sheffield United,1,1,11,5,5,11,2,0,Arsenal,0,0,9,4,9,5,3,0,L Mason,H,H,20.0,36.0,17.0,4.0,2
2006-12-30,Everton,3,1,16,9,7,7,2,0,Newcastle,0,0,7,3,12,11,3,0,D Gallagher,H,H,28.0,25.0,8.0,12.0,2
2006-12-30,Man United,3,1,28,12,13,9,1,0,Reading,2,1,7,3,4,11,2,1,M Dean,H,D,50.0,27.0,1.0,9.0,2
2006-12-30,Charlton,2,0,14,8,7,10,2,0,Aston Villa,1,1,6,2,4,10,1,1,R Styles,H,A,13.0,25.0,19.0,11.0,2
2006-12-30,Bolton,3,2,12,7,8,11,0,0,Portsmouth,2,1,14,7,7,13,1,0,P Walton,H,H,36.0,35.0,5.0,6.0,2
2006-12-30,Blackburn,2,1,14,7,6,16,1,0,Middlesbrough,1,0,8,5,3,21,3,0,M Atkinson,H,H,22.0,21.0,16.0,17.0,2
2006-12-30,Chelsea,2,1,15,4,5,14,1,0,Fulham,2,1,11,6,5,11,1,0,H Webb,D,D,46.0,25.0,2.0,14.0,1
2007-01-01,Reading,6,4,18,9,3,6,1,0,West Ham,0,0,9,3,3,13,0,0,L Mason,H,H,27.0,18.0,9.0,18.0,2
2007-01-01,Fulham,0,0,16,4,6,6,1,0,Watford,0,0,13,5,7,17,2,1,S Bennett,D,D,26.0,11.0,11.0,20.0,1
2007-01-01,Liverpool,3,0,19,9,8,18,0,0,Bolton,0,0,1,0,8,12,3,0,G Poll,H,D,37.0,39.0,4.0,3.0,2
2007-01-01,Man City,2,0,11,7,4,13,2,0,Everton,1,0,15,5,6,13,3,0,U Rennie,H,D,26.0,31.0,11.0,7.0,2
2007-01-01,Middlesbrough,3,1,13,7,7,10,2,0,Sheffield United,1,1,6,3,3,11,1,0,C Foy,H,D,21.0,23.0,17.0,15.0,2
2007-01-01,Newcastle,2,1,8,8,1,11,1,0,Man United,2,1,20,8,10,10,2,0,R Styles,D,D,25.0,53.0,13.0,1.0,1
2007-01-01,Portsmouth,1,1,15,9,10,12,1,0,Tottenham,1,0,9,7,6,12,4,0,A Marriner,D,H,35.0,31.0,6.0,8.0,1
2007-01-01,Wigan,0,0,14,5,5,10,0,0,Blackburn,3,1,8,5,5,16,5,0,M Clattenburg,A,A,22.0,25.0,17.0,14.0,0
2007-01-02,Aston Villa,0,0,4,2,5,7,1,0,Chelsea,0,0,22,12,8,13,3,0,P Dowd,D,D,25.0,47.0,14.0,2.0,1
2007-01-02,Arsenal,4,2,16,10,8,13,0,0,Charlton,0,0,4,2,2,9,1,1,M Riley,H,H,36.0,16.0,5.0,19.0,2
2007-01-13,Blackburn,0,0,13,7,8,15,4,0,Arsenal,2,1,6,4,2,5,0,1,C Foy,A,A,28.0,39.0,11.0,4.0,0
2007-01-13,Bolton,0,0,8,4,5,14,2,0,Man City,0,0,7,0,2,13,2,0,A Marriner,D,D,39.0,29.0,5.0,10.0,1
2007-01-13,Charlton,1,1,16,9,5,12,3,0,Middlesbrough,3,1,12,9,3,15,1,0,M Dean,A,D,16.0,24.0,19.0,15.0,0
2007-01-13,Chelsea,4,1,12,6,7,15,1,0,Wigan,0,0,2,1,3,17,3,0,M Atkinson,H,H,48.0,22.0,2.0,17.0,2
2007-01-13,Man United,3,3,27,17,8,8,1,0,Aston Villa,1,0,7,5,4,15,1,0,H Webb,H,H,54.0,26.0,1.0,14.0,2
2007-01-13,Sheffield United,1,1,6,3,2,14,0,0,Portsmouth,1,0,13,6,10,19,2,0,L Probert,D,H,23.0,36.0,16.0,6.0,1
2007-01-13,Watford,0,0,8,4,3,9,0,0,Liverpool,3,2,22,13,12,10,0,0,M Clattenburg,A,A,12.0,40.0,20.0,4.0,0
2007-01-13,West Ham,3,1,10,7,8,20,3,1,Fulham,3,1,9,6,5,21,6,0,G Poll,D,D,18.0,27.0,18.0,13.0,1
2007-01-14,Tottenham,2,1,25,17,5,8,1,0,Newcastle,3,1,12,7,3,9,4,0,S Bennett,A,D,32.0,26.0,7.0,15.0,0
2007-01-14,Everton,1,0,14,7,8,12,2,0,Reading,1,1,7,3,5,17,2,0,M Riley,D,A,31.0,30.0,8.0,9.0,1
2007-01-20,Reading,3,1,17,10,7,12,1,0,Sheffield United,1,0,4,1,2,8,1,1,M Halsey,H,H,31.0,24.0,9.0,16.0,2
2007-01-20,Portsmouth,0,0,9,3,10,9,0,0,Charlton,1,0,8,5,7,11,3,0,M Clattenburg,A,D,37.0,16.0,6.0,19.0,0
2007-01-20,Newcastle,2,1,14,7,10,16,3,0,West Ham,2,2,12,7,2,26,4,0,U Rennie,D,A,29.0,19.0,11.0,18.0,1
2007-01-20,Middlesbrough,5,4,10,5,1,12,1,0,Bolton,1,1,11,5,8,13,3,1,A Wiley,H,H,27.0,40.0,14.0,5.0,2
2007-01-20,Aston Villa,2,0,17,6,7,11,2,0,Watford,0,0,11,6,6,20,0,0,P Walton,H,D,26.0,12.0,15.0,20.0,2
2007-01-20,Liverpool,2,2,17,8,3,10,0,0,Chelsea,0,0,11,3,7,17,1,0,R Styles,H,H,43.0,51.0,3.0,2.0,2
2007-01-20,Fulham,1,0,9,3,5,14,3,1,Tottenham,1,0,9,4,6,16,2,0,M Dean,D,D,28.0,32.0,15.0,9.0,1
2007-01-20,Man City,0,0,13,9,6,14,1,0,Blackburn,3,1,12,5,3,11,3,0,P Dowd,A,A,30.0,28.0,12.0,15.0,0
2007-01-21,Wigan,0,0,13,6,6,11,0,0,Everton,2,0,8,5,6,17,1,0,H Webb,A,D,22.0,32.0,17.0,9.0,0
2007-01-21,Arsenal,2,0,18,11,8,13,1,0,Man United,1,0,10,6,6,11,3,0,S Bennett,H,D,42.0,57.0,4.0,1.0,2
2007-01-23,Watford,2,1,15,7,9,14,2,0,Blackburn,1,1,15,3,6,7,0,0,D Gallagher,H,D,12.0,31.0,20.0,10.0,2
2007-01-30,West Ham,1,0,13,6,4,11,1,0,Liverpool,2,0,15,9,9,8,1,0,M Atkinson,A,D,20.0,46.0,18.0,3.0,0
2007-01-30,Sheffield United,2,2,16,8,5,14,1,0,Fulham,0,0,7,0,4,10,1,0,L Mason,H,H,24.0,29.0,16.0,15.0,2
2007-01-30,Portsmouth,0,0,15,4,10,10,0,0,Middlesbrough,0,0,3,3,5,10,1,0,D Gallagher,D,D,37.0,30.0,6.0,11.0,1
2007-01-30,Reading,3,1,19,12,4,11,1,0,Wigan,2,1,21,14,3,11,1,0,S Bennett,H,D,34.0,22.0,8.0,17.0,2
2007-01-31,Bolton,1,1,12,7,10,7,0,0,Charlton,1,1,4,2,0,11,1,0,L Probert,D,D,40.0,19.0,5.0,19.0,1
2007-01-31,Chelsea,3,1,18,15,3,12,0,0,Blackburn,0,0,6,4,9,11,1,0,G Poll,H,H,51.0,31.0,2.0,11.0,2
2007-01-31,Man United,4,1,21,10,7,11,2,0,Watford,0,0,2,1,2,11,2,0,M Dean,H,H,57.0,15.0,1.0,20.0,2
2007-01-31,Newcastle,3,2,8,4,3,15,1,0,Aston Villa,1,1,14,9,7,15,1,0,H Webb,H,H,30.0,29.0,12.0,14.0,2
2007-02-03,Liverpool,0,0,25,10,6,13,0,0,Everton,0,0,6,4,4,18,3,0,A Wiley,D,D,49.0,35.0,3.0,8.0,1
2007-02-03,Aston Villa,1,1,17,6,9,13,0,0,West Ham,0,0,7,2,6,21,1,0,C Foy,H,H,29.0,20.0,14.0,18.0,2
2007-02-03,Blackburn,2,1,11,6,7,18,1,1,Sheffield United,1,1,11,5,6,19,4,0,A Marriner,H,D,31.0,27.0,13.0,16.0,2
2007-02-03,Charlton,0,0,8,5,6,7,0,0,Chelsea,1,1,17,8,5,8,1,0,M Halsey,A,A,20.0,54.0,19.0,2.0,0
2007-02-03,Fulham,2,0,15,9,8,12,1,0,Newcastle,1,0,8,4,6,13,3,0,P Dowd,H,D,29.0,33.0,15.0,10.0,2
2007-02-03,Man City,0,0,16,7,5,12,0,0,Reading,2,0,7,3,6,13,0,0,H Webb,A,D,30.0,37.0,15.0,7.0,0
2007-02-03,Middlesbrough,1,0,3,1,3,14,2,0,Arsenal,1,0,11,4,6,5,1,1,M Riley,D,D,31.0,45.0,14.0,4.0,1
2007-02-03,Watford,0,0,7,3,5,8,0,0,Bolton,1,0,7,4,4,9,3,0,R Styles,A,D,15.0,41.0,20.0,5.0,0
2007-02-03,Wigan,1,0,15,8,6,10,1,0,Portsmouth,0,0,5,4,6,8,0,0,G Poll,H,D,22.0,38.0,17.0,7.0,2
2007-02-04,Tottenham,0,0,10,5,5,8,2,0,Man United,4,1,12,7,7,16,3,0,M Clattenburg,A,A,33.0,60.0,11.0,1.0,0
2007-02-10,Sheffield United,2,1,16,5,13,14,3,0,Tottenham,1,1,6,1,3,11,5,0,M Atkinson,H,D,27.0,33.0,16.0,11.0,2
2007-02-10,Reading,2,1,12,9,12,13,2,0,Aston Villa,0,0,17,7,8,11,1,0,M Clattenburg,H,H,40.0,32.0,6.0,13.0,2
2007-02-10,West Ham,0,0,23,10,10,17,4,0,Watford,1,1,8,5,4,23,2,0,A Wiley,A,A,20.0,15.0,18.0,20.0,0
2007-02-10,Portsmouth,2,1,17,10,13,12,3,0,Man City,1,0,6,3,8,12,3,0,M Dean,H,H,38.0,30.0,7.0,15.0,2
2007-02-10,Newcastle,2,1,7,3,3,9,1,0,Liverpool,1,1,13,9,4,14,1,0,M Halsey,H,D,33.0,50.0,10.0,3.0,2
2007-02-10,Man United,2,1,18,11,5,11,0,0,Charlton,0,0,8,2,3,8,1,0,M Riley,H,H,63.0,20.0,1.0,19.0,2
2007-02-10,Everton,1,1,15,8,3,15,2,0,Blackburn,0,0,8,4,10,13,1,0,R Styles,H,H,36.0,34.0,8.0,10.0,2
2007-02-10,Chelsea,3,1,15,5,5,6,0,0,Middlesbrough,0,0,3,0,1,11,1,0,C Foy,H,H,57.0,32.0,2.0,12.0,2
2007-02-11,Arsenal,2,0,10,3,10,9,6,0,Wigan,1,1,8,2,1,15,3,0,P Dowd,H,A,46.0,25.0,4.0,17.0,2
2007-02-11,Bolton,2,1,7,4,9,14,1,0,Fulham,1,0,7,6,8,11,4,0,H Webb,H,H,44.0,32.0,5.0,14.0,2
2007-02-21,Everton,1,1,10,3,5,7,2,0,Tottenham,2,1,8,4,1,14,1,0,U Rennie,A,D,39.0,33.0,8.0,11.0,0
2007-02-21,Watford,1,1,10,6,8,11,1,0,Wigan,1,1,16,13,3,11,1,1,R Styles,D,D,18.0,25.0,20.0,17.0,1
2007-02-24,Watford,0,0,11,3,5,10,2,0,Everton,3,2,13,5,9,17,1,0,L Mason,A,A,19.0,39.0,20.0,8.0,0
2007-02-24,Middlesbrough,2,1,9,6,9,9,1,0,Reading,1,0,10,4,5,12,1,0,M Halsey,H,H,32.0,43.0,12.0,6.0,2
2007-02-24,Fulham,1,1,16,6,3,16,3,0,Man United,2,1,16,8,7,12,2,0,P Walton,A,D,32.0,66.0,14.0,1.0,0
2007-02-24,Charlton,4,3,12,5,7,13,3,0,West Ham,0,0,11,8,6,7,2,0,R Styles,H,H,20.0,20.0,19.0,18.0,2
2007-02-24,Liverpool,4,2,8,4,5,12,0,0,Sheffield United,0,0,6,2,1,9,2,0,S Bennett,H,H,50.0,30.0,3.0,15.0,2
2007-02-25,Blackburn,3,2,13,11,7,11,2,0,Portsmouth,0,0,13,6,4,16,3,0,M Clattenburg,H,H,34.0,41.0,12.0,8.0,2
2007-02-25,Tottenham,4,3,14,10,5,2,0,1,Bolton,1,1,10,6,5,17,4,0,G Poll,H,H,36.0,47.0,11.0,5.0,2
2007-02-25,Wigan,1,1,7,4,8,11,6,0,Newcastle,0,0,5,2,6,12,2,0,A Wiley,H,H,26.0,36.0,17.0,11.0,2
2007-03-03,Newcastle,0,0,11,8,8,12,0,0,Middlesbrough,0,0,7,4,2,14,3,0,S Bennett,D,D,36.0,35.0,11.0,12.0,1
2007-03-03,Portsmouth,0,0,8,5,7,8,0,0,Chelsea,2,1,10,5,5,10,2,0,M Halsey,A,A,41.0,60.0,8.0,2.0,0
2007-03-03,Man City,0,0,4,3,9,13,3,0,Wigan,1,1,9,5,4,14,2,0,H Webb,A,A,30.0,29.0,15.0,17.0,0
2007-03-03,Sheffield United,1,0,8,6,5,18,3,0,Everton,1,0,7,2,6,10,2,0,M Riley,D,D,30.0,42.0,17.0,7.0,1
2007-03-03,Fulham,1,1,13,7,5,10,0,0,Aston Villa,1,1,9,4,8,21,2,0,L Mason,D,D,32.0,32.0,14.0,13.0,1
2007-03-03,Arsenal,2,0,16,9,16,8,1,0,Reading,1,0,7,4,7,14,1,0,C Foy,H,D,49.0,43.0,4.0,7.0,2
2007-03-03,Liverpool,0,0,15,8,12,11,2,0,Man United,1,0,5,3,2,12,2,1,M Atkinson,A,D,53.0,69.0,3.0,1.0,0
2007-03-03,Watford,2,2,14,10,8,18,2,0,Charlton,2,0,13,5,1,10,2,0,P Walton,D,H,19.0,23.0,20.0,18.0,1
2007-03-04,West Ham,3,2,12,6,6,15,6,0,Tottenham,4,0,12,7,3,12,1,0,M Dean,A,H,20.0,39.0,20.0,9.0,0
2007-03-04,Bolton,1,0,15,10,8,14,1,0,Blackburn,2,0,10,2,0,8,0,0,R Styles,A,D,47.0,37.0,5.0,11.0,0
2007-03-14,Aston Villa,0,0,11,6,6,12,1,0,Arsenal,1,1,10,5,4,14,1,0,M Atkinson,A,A,33.0,52.0,13.0,4.0,0
2007-03-14,Man City,0,0,8,2,5,10,3,0,Chelsea,1,1,5,3,4,13,2,0,A Wiley,A,A,30.0,63.0,17.0,2.0,0
2007-03-17,Blackburn,1,0,9,3,10,18,4,1,West Ham,2,0,10,7,9,22,4,0,H Webb,A,D,40.0,20.0,10.0,20.0,0
2007-03-17,Chelsea,3,2,13,8,5,7,0,0,Sheffield United,0,0,7,4,1,10,0,0,C Foy,H,H,66.0,31.0,2.0,16.0,2
2007-03-17,Man United,4,3,15,7,1,14,1,0,Bolton,1,0,7,0,5,13,2,0,A Wiley,H,H,72.0,47.0,1.0,5.0,2
2007-03-17,Middlesbrough,0,0,11,5,10,13,1,0,Man City,2,0,14,8,3,21,2,0,K Stroud,A,D,36.0,30.0,12.0,17.0,0
2007-03-17,Reading,0,0,5,0,10,11,1,0,Portsmouth,0,0,10,5,4,15,1,0,S Bennett,D,D,43.0,41.0,7.0,9.0,1
2007-03-17,Tottenham,3,1,17,11,5,5,0,0,Watford,1,0,2,2,4,8,0,0,M Halsey,H,H,42.0,20.0,9.0,20.0,2
2007-03-17,Wigan,0,0,6,3,7,13,1,0,Fulham,0,0,3,0,1,6,0,0,S Tanner,D,D,32.0,33.0,16.0,15.0,1
2007-03-18,Aston Villa,0,0,9,3,2,11,2,0,Liverpool,0,0,7,3,6,12,3,0,L Mason,D,D,33.0,53.0,14.0,4.0,1
2007-03-18,Charlton,2,0,10,4,5,14,1,0,Newcastle,0,0,12,6,5,20,2,0,D Gallagher,H,D,24.0,37.0,18.0,11.0,2
2007-03-18,Everton,1,0,11,4,5,17,6,0,Arsenal,0,0,18,9,4,13,0,0,M Clattenburg,H,D,43.0,55.0,8.0,3.0,2
2007-03-31,Watford,0,0,12,6,5,18,1,0,Chelsea,1,0,13,8,10,9,3,0,U Rennie,A,D,20.0,69.0,20.0,2.0,0
2007-03-31,Newcastle,0,0,15,6,8,9,1,0,Man City,1,0,7,5,1,16,3,0,G Poll,A,D,37.0,33.0,11.0,15.0,0
2007-03-31,Man United,4,0,27,17,8,7,1,0,Blackburn,1,1,6,3,1,12,3,0,C Foy,H,A,75.0,40.0,1.0,10.0,2
2007-03-31,West Ham,2,2,9,6,3,11,0,0,Middlesbrough,0,0,10,3,4,17,1,0,M Halsey,H,H,23.0,36.0,19.0,12.0,2
2007-03-31,Fulham,1,0,13,9,6,14,1,0,Portsmouth,1,1,10,7,4,22,0,0,M Riley,D,A,34.0,42.0,15.0,9.0,1
2007-03-31,Charlton,1,0,4,1,4,10,1,0,Wigan,0,0,6,1,9,15,3,0,P Walton,H,D,27.0,33.0,18.0,16.0,2
2007-03-31,Bolton,1,0,19,12,11,8,1,0,Sheffield United,0,0,7,4,4,12,3,0,M Clattenburg,H,D,47.0,31.0,5.0,17.0,2
2007-03-31,Liverpool,4,2,12,7,2,17,1,0,Arsenal,1,0,11,3,7,8,3,0,S Bennett,H,H,54.0,55.0,4.0,3.0,2
2007-04-01,Tottenham,1,1,18,7,5,7,1,0,Reading,0,0,6,3,7,6,0,0,A Wiley,H,H,45.0,44.0,7.0,8.0,2
2007-04-02,Aston Villa,1,0,17,10,5,18,3,0,Everton,1,1,18,8,6,16,3,0,H Webb,D,A,34.0,46.0,15.0,7.0,1
2007-04-06,Everton,4,3,14,10,4,18,0,0,Fulham,1,1,15,8,10,12,0,0,D Gallagh,H,H,47.0,35.0,7.0,15.0,2
2007-04-06,Man City,0,0,13,6,14,12,0,0,Charlton,0,0,3,1,7,11,0,0,A Wiley,D,D,36.0,30.0,13.0,18.0,1
2007-04-07,Wigan,1,1,17,9,9,7,0,0,Bolton,3,1,10,9,5,13,3,0,U Rennie,A,D,33.0,50.0,16.0,6.0,0
2007-04-07,Reading,1,0,8,4,7,10,2,0,Liverpool,2,1,4,3,6,16,1,0,P Walton,A,A,44.0,57.0,8.0,3.0,0
2007-04-07,Portsmouth,2,1,14,9,8,13,3,0,Man United,1,0,15,7,7,2,1,0,M Clattenburg,H,H,43.0,78.0,9.0,1.0,2
2007-04-07,Sheffield United,1,0,17,11,5,11,1,0,Newcastle,2,1,10,3,4,13,1,0,M Halsey,A,A,31.0,37.0,18.0,11.0,0
2007-04-07,Chelsea,1,0,11,8,11,13,2,0,Tottenham,0,0,6,5,7,11,1,0,R Styles,H,D,72.0,48.0,2.0,7.0,2
2007-04-07,Blackburn,1,1,10,3,4,17,2,0,Aston Villa,2,1,9,7,10,12,1,0,M Atkinson,A,D,40.0,35.0,11.0,14.0,0
2007-04-07,Arsenal,0,0,29,15,14,10,0,0,West Ham,1,1,6,5,1,15,1,0,G Poll,A,A,55.0,26.0,4.0,19.0,0
2007-04-07,Middlesbrough,4,2,24,14,9,7,0,0,Watford,1,1,6,3,3,14,0,0,C Foy,H,H,36.0,20.0,14.0,20.0,2
2007-04-09,Aston Villa,1,0,13,7,13,11,2,0,Wigan,1,1,2,1,1,11,3,1,M Halsey,D,A,38.0,33.0,13.0,16.0,1
2007-04-09,Bolton,1,1,7,4,7,16,3,0,Everton,1,1,9,7,7,19,1,0,M Atkinson,D,D,53.0,50.0,5.0,6.0,1
2007-04-09,Charlton,0,0,8,5,1,13,1,0,Reading,0,0,14,6,11,13,0,0,G Poll,D,D,31.0,44.0,17.0,9.0,1
2007-04-09,Fulham,1,0,12,5,7,12,1,0,Man City,3,2,7,5,4,15,3,0,S Bennett,A,A,35.0,37.0,15.0,14.0,0
2007-04-09,Newcastle,0,0,8,4,3,13,1,0,Arsenal,0,0,6,2,6,14,2,0,H Webb,D,D,40.0,55.0,10.0,4.0,1
2007-04-09,Watford,4,2,15,10,6,13,0,0,Portsmouth,2,1,10,6,2,15,0,0,L Mason,H,H,20.0,46.0,20.0,8.0,2
2007-04-14,Portsmouth,2,1,21,7,10,13,2,0,Newcastle,1,0,7,3,5,8,0,0,C Foy,H,H,46.0,41.0,8.0,10.0,2
2007-04-14,Middlesbrough,1,1,13,5,2,20,2,0,Aston Villa,3,1,9,7,4,8,1,0,D Gallagher,A,D,39.0,39.0,13.0,14.0,0
2007-04-14,Reading,1,1,12,6,10,8,2,0,Fulham,0,0,13,5,6,7,1,0,L Mason,H,H,45.0,35.0,9.0,15.0,2
2007-04-14,Arsenal,2,1,19,9,2,7,2,0,Bolton,1,1,6,2,5,18,3,1,R Styles,H,D,56.0,54.0,4.0,5.0,2
2007-04-14,Man City,0,0,7,1,4,12,1,0,Liverpool,0,0,11,3,4,15,2,0,U Rennie,D,D,40.0,60.0,13.0,3.0,1
2007-04-14,Sheffield United,3,1,6,5,4,11,2,0,West Ham,0,0,11,3,2,8,3,0,S Bennett,H,H,31.0,29.0,18.0,19.0,2
2007-04-15,Wigan,3,2,21,11,5,18,3,0,Tottenham,3,2,10,6,5,6,0,0,G Poll,D,D,34.0,48.0,16.0,9.0,1
2007-04-15,Everton,2,0,18,11,7,7,0,0,Charlton,1,0,7,4,4,15,3,0,M Halsey,H,D,51.0,32.0,6.0,18.0,2
2007-04-17,Arsenal,3,1,12,10,7,8,0,0,Man City,1,1,9,6,3,8,0,0,M Halsey,H,D,59.0,41.0,4.0,12.0,2
2007-04-17,Man United,2,1,13,10,4,10,5,0,Sheffield United,0,0,10,3,1,13,3,0,R Styles,H,H,78.0,34.0,1.0,17.0,2
2007-04-18,Blackburn,3,3,18,10,5,8,0,0,Watford,1,1,4,4,4,14,0,0,C Foy,H,H,40.0,23.0,13.0,20.0,2
2007-04-18,Liverpool,2,0,18,7,8,8,0,0,Middlesbrough,0,0,5,2,2,13,1,0,G Poll,H,D,61.0,39.0,4.0,14.0,2
2007-04-18,West Ham,1,1,14,10,9,21,5,0,Chelsea,4,2,14,7,5,9,2,0,M Dean,A,A,29.0,75.0,19.0,2.0,0
2007-04-21,West Ham,1,1,15,7,5,16,2,0,Everton,0,0,10,2,7,10,1,0,M Clattenburg,H,H,29.0,54.0,19.0,5.0,2
2007-04-21,Watford,1,0,4,1,5,9,1,0,Man City,1,0,4,1,3,6,1,0,R Styles,D,D,23.0,41.0,20.0,13.0,1
2007-04-21,Tottenham,2,1,7,3,4,10,2,0,Arsenal,2,0,17,5,6,6,2,0,M Dean,D,H,49.0,62.0,8.0,4.0,1
2007-04-21,Man United,1,1,21,9,6,10,2,0,Middlesbrough,1,1,10,5,7,17,5,0,P Walton,D,D,81.0,39.0,1.0,14.0,1
2007-04-21,Liverpool,2,1,23,12,12,10,2,0,Wigan,0,0,4,3,3,10,2,0,M Riley,H,H,64.0,35.0,3.0,15.0,2
2007-04-21,Fulham,1,1,13,6,7,17,1,0,Blackburn,1,0,18,9,11,15,1,0,G Poll,D,H,35.0,43.0,16.0,10.0,1
2007-04-21,Charlton,1,0,10,2,8,16,5,0,Sheffield United,1,0,15,10,3,13,3,0,A Wiley,D,D,32.0,34.0,18.0,17.0,1
2007-04-21,Bolton,1,0,18,15,7,17,0,0,Reading,3,0,10,7,4,13,2,0,H Webb,A,D,54.0,48.0,6.0,9.0,0
2007-04-22,Aston Villa,0,0,17,8,15,10,0,0,Portsmouth,0,0,5,2,3,20,1,0,M Atkinson,D,D,42.0,49.0,11.0,9.0,1
2007-04-22,Newcastle,0,0,11,3,4,15,0,0,Chelsea,0,0,12,4,2,16,3,0,M Halsey,D,D,41.0,78.0,13.0,2.0,1
2007-04-28,Wigan,0,0,9,6,5,5,1,0,West Ham,3,1,12,7,1,17,2,0,G Poll,A,A,35.0,32.0,16.0,19.0,0
2007-04-28,Sheffield United,1,1,11,6,5,13,1,0,Watford,0,0,13,3,7,17,4,0,M Atkinson,H,H,35.0,24.0,16.0,20.0,2
2007-04-28,Portsmouth,2,2,9,7,7,12,1,0,Liverpool,1,0,11,4,6,7,1,0,P Walton,H,H,50.0,67.0,8.0,3.0,2
2007-04-28,Middlesbrough,2,0,16,8,7,11,1,0,Tottenham,3,1,11,5,3,9,1,0,L Mason,A,A,40.0,50.0,14.0,9.0,0
2007-04-28,Man City,0,0,14,7,5,14,1,0,Aston Villa,2,1,15,7,6,8,0,0,M Halsey,A,A,42.0,43.0,13.0,11.0,0
2007-04-28,Everton,2,1,8,3,4,17,1,0,Man United,4,0,18,12,9,11,1,0,A Wiley,A,H,54.0,82.0,5.0,1.0,0
